time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
5510,3/16/2022 18:39,36.55903738,-89.07436786,29.855644,29.855644,367.7434612,397.5991052,0,0,0,0,16,0,14.266,397.5991052,29.855644,0,0,0,0,-0.671082,359.9,4.5,-2.5,0,0,1024,1024,1024,1024,0,0,0,0,254.4,-90,0,93,,,,,,,15.88,29.950016,397.5991052,29.855644,14,Waypoint,
5610,3/16/2022 18:39,36.55903732,-89.07436772,30.839896,30.839896,367.7434612,398.5833572,0,0,0.047036419,0.047036419,16,0,14.266,398.5833572,30.839896,0,0.047036419,0,0,-0.671082,359.9,2.9,-2.4,0,0,1024,1024,1024,1024,0,0,0,0,254.4,-90,0,93,,,,,,,15.88,29.950016,398.5833572,30.839896,14,Waypoint,Mission did take off
5710,3/16/2022 18:39,36.55903731,-89.07436755,31.824148,31.824148,367.7434612,399.5676092,0,0,0.095541014,0.096559058,16,0,14.266,399.5676092,31.824148,0,0.095541014,0,0,-0.671082,359.9,1.6,-2.6,0,0,1024,1024,1024,1024,0,0,0,0,254.4,-90,0,93,,,,,,,15.88,29.950016,399.5676092,31.824148,14,Waypoint,
5810,3/16/2022 18:39,36.5590373,-89.0743674,32.8084,32.8084,367.7434612,400.5518612,0,0,0.139808732,0.141237537,16,0,14.266,400.5518612,32.8084,0,0.139808732,0,0,-0.671082,359.9,1.2,-3.2,0,0,1024,1024,1024,1024,0,0,0,0,254.4,-90,0,93,,,,,,,15.88,29.950016,400.5518612,32.8084,14,Waypoint,
5910,3/16/2022 18:39,36.5590373,-89.07436728,33.792652,33.792652,367.7434612,401.5361132,0,0.223694,0.174552827,0.17664994,16,0,14.266,401.5361132,33.792652,0.223694,0.174552827,0,0,-0.671082,359.9,1.5,-3.6,0,0,1024,1024,1024,1024,0,0,0,0,254.4,-89.9,0,93,,,,,,,15.88,29.950016,401.5361132,33.792652,14,Waypoint,
6010,3/16/2022 18:39,36.55903731,-89.07436719,34.776904,34.776904,367.7434612,402.5203652,0,0.223694,0.198954075,0.202494101,16,0,14.266,402.5203652,34.776904,0.223694,0.198954075,0,0,-0.671082,359.9,2,-4.1,0,0,1024,1024,1024,1024,0,0,0,0,254.4,-90,0,93,,,,,,,15.88,29.950016,402.5203652,34.776904,14,Waypoint,
6110,3/16/2022 18:39,36.55903733,-89.07436712,35.761156,35.761156,367.7434612,403.5046172,0,0,0.22031628,0.225235243,16,0,14.48,403.5046172,35.761156,0.223694,0.22031628,0,0,-0.671082,359.9,2,-4.2,0,0,1024,1024,1024,1024,0,0,0,0,254.4,-90,0,93,,,,,,,16.478,30.9500114,403.5046172,35.761156,14,Waypoint,
6210,3/16/2022 18:39,36.55903734,-89.07436705,36.745408,36.745408,367.7434612,404.4888692,0,0,0.239807422,0.245848433,15,0,14.48,404.4888692,36.745408,0.223694,0.239807422,0,0,-0.671082,359.9,1.8,-4.2,0,0,1024,1024,1024,1024,0,0,0,0,254.4,-89.9,0,93,,,,,,,16.478,30.9500114,404.4888692,36.745408,14,Waypoint,
6310,3/16/2022 18:39,36.55903734,-89.07436698,37.72966,37.72966,367.7434612,405.4731212,0,0,0.258797909,0.264838919,15,0,14.48,405.4731212,37.72966,0.223694,0.258797909,0,0,-0.671082,359.9,2.2,-3.6,0,0,1024,1024,1024,1024,0,0,0,0,254.4,-89.9,0,93,,,,,,,16.478,30.9500114,405.4731212,37.72966,14,Waypoint,
6410,3/16/2022 18:39,36.55903732,-89.07436691,38.713912,38.713912,367.7434612,406.4573732,0,0,0.281440954,0.288069563,16,0,14.48,406.4573732,38.713912,0.223694,0.281440954,0,0,-0.671082,359.9,2.7,-3.1,0,0,1024,1024,1024,1024,0,0,0,0,254.4,-90,0,93,,,,,,,16.478,30.9500114,406.4573732,38.713912,14,Waypoint,
6510,3/16/2022 18:39,36.55903731,-89.07436681,40.026248,40.026248,367.7434612,407.7697092,0,0,0.309245417,0.315885509,16,0,14.48,407.7697092,40.026248,0.223694,0.309245417,0,0,-0.671082,359.9,2.5,-3.1,0,0,1024,1024,1024,1024,0,0,0,0,254.4,-90,0,93,,,,,,,16.478,30.9500114,407.7697092,40.026248,14,Waypoint,
6610,3/16/2022 18:39,36.55903731,-89.07436672,41.0105,41.0105,367.7434612,408.7539612,0,0,0.336174551,0.342814972,16,0,14.48,408.7539612,41.0105,0.223694,0.336174551,0,0,-0.671082,359.9,2,-3.2,0,0,1024,1024,1024,1024,0,0,0,0,254.4,-90,0,93,,,,,,,16.478,30.9500114,408.7539612,41.0105,14,Waypoint,
6710,3/16/2022 18:39,36.55903732,-89.07436665,41.994752,41.994752,367.7434612,409.7382132,0,0,0.35753282,0.364711298,16,0,14.48,409.7382132,41.994752,0.223694,0.35753282,0,0,-0.671082,359.9,1.7,-3.7,0,0,1024,1024,1024,1024,0,0,0,0,254.4,-90,0,93,,,,,,,16.478,30.9500114,409.7382132,41.994752,14,Waypoint,
6810,3/16/2022 18:39,36.55903734,-89.07436658,43.307088,43.307088,367.7434612,411.0505492,0,0.223694,0.376456705,0.385383871,16,0,14.48,411.0505492,43.307088,0.223694,0.376456705,0,0,-0.671082,359.9,1.7,-4.1,0,0,1024,1024,1024,1024,0,0,0,0,254.4,-89.9,0,93,,,,,,,16.478,30.9500114,411.0505492,43.307088,14,Waypoint,
6910,3/16/2022 18:39,36.55903737,-89.07436652,44.29134,44.29134,367.7434612,412.0348012,0,0.223694,0.39307416,0.405987546,16,0,14.48,412.0348012,44.29134,0.223694,0.39307416,0,0,-0.671082,359.9,2,-4.4,0,0,1024,1024,1024,1024,0,0,0,0,254.4,-89.9,0,93,,,,,,,16.478,30.9500114,412.0348012,44.29134,14,Waypoint,
7010,3/16/2022 18:39,36.55903741,-89.07436646,45.275592,45.2427836,367.7762696,413.0190532,0,0,0.412145682,0.430049226,16,0,14.48,413.0190532,45.275592,0.223694,0.412145682,0,0,-0.671082,359.9,2.4,-4.5,0,0,1024,1024,1024,1024,0,0,0,0,254.4,-89.9,0,93,,,,,,,16.478,30.9500114,413.0190532,45.275592,14,Waypoint,
7110,3/16/2022 18:39,36.55903748,-89.07436624,47.57218,47.5393716,367.7762696,415.3156412,0,0,0.477552509,0.498809071,16,0,14.453,415.3156412,47.57218,0.223694,0.477552509,0,0,-0.671082,359.9,2,-4.3,0,0,1024,1024,1024,1024,0,0,0,0,254.4,-89.9,0,93,,,,,,,16.096,30.9500114,415.3156412,47.57218,14,Waypoint,
7210,3/16/2022 18:39,36.5590375,-89.07436609,48.556432,48.5236236,367.7762696,416.2998932,0,0,0.521355004,0.542775608,16,0,14.453,416.2998932,48.556432,0.223694,0.521355004,0,0,-0.671082,359.9,1,-4.2,0,0,1024,1024,1024,1024,0,0,0,0,254.4,-89.9,0,93,,,,,,,16.096,30.9500114,416.2998932,48.556432,14,Waypoint,
7310,3/16/2022 18:39,36.55903754,-89.07436592,49.540684,49.5078756,367.7762696,417.2841452,0,0,0.573727052,0.5962533,16,0,14.453,417.2841452,49.540684,0.223694,0.573727052,0,0,-0.671082,359.9,0.7,-3.8,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,16.096,30.9500114,417.2841452,49.540684,14,Waypoint,
7410,3/16/2022 18:39,36.55903759,-89.07436577,50.524936,50.4921276,367.7762696,418.2683972,0,0,0.618687684,0.64335632,16,0,14.453,418.2683972,50.524936,0.223694,0.618687684,0,0,-0.671082,359.9,0.9,-4,0,0,1024,1024,1024,1024,0,0,0,0,254.4,-90,0,93,,,,,,,16.096,30.9500114,418.2683972,50.524936,14,Waypoint,
7510,3/16/2022 18:39,36.55903763,-89.07436564,51.509188,51.4763796,367.7762696,419.2526492,0,0,0.657749365,0.68331367,16,0,14.453,419.2526492,51.509188,0.223694,0.657749365,0,0,-0.671082,359.9,0.7,-4,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,16.096,30.9500114,419.2526492,51.509188,14,Waypoint,
7610,3/16/2022 18:39,36.55903766,-89.07436555,52.49344,52.4606316,367.7762696,420.2369012,0,0,0.684918001,0.710944905,16,0,14.453,420.2369012,52.49344,0.223694,0.684918001,0,0,-0.671082,359.9,0.9,-4.4,0,0,1024,1024,1024,1024,0,0,0,0,254.4,-90,0,93,,,,,,,16.096,30.9500114,420.2369012,52.49344,14,Waypoint,
7710,3/16/2022 18:39,36.55903766,-89.0743655,53.477692,53.4448836,367.7762696,421.2211532,0,0,0.700000022,0.726210653,16,0,14.453,421.2211532,53.477692,0.223694,0.700000022,0,0,-0.671082,359.9,1,-4.3,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-89.9,0,93,,,,,,,16.096,30.9500114,421.2211532,53.477692,14,Waypoint,
7810,3/16/2022 18:39,36.55903764,-89.07436547,54.461944,54.4291356,367.7762696,422.2054052,0,0,0.709488212,0.737519709,16,0,14.453,422.2054052,54.461944,0.223694,0.709488212,0,0,-0.671082,359.9,1.1,-4.1,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,16.096,30.9500114,422.2054052,54.461944,14,Waypoint,
7910,3/16/2022 18:39,36.55903763,-89.07436543,55.446196,55.4133876,367.7762696,423.1896572,0,0,0.720633225,0.750249368,16,0,14.453,423.1896572,55.446196,0.223694,0.720633225,0,0,-0.671082,359.9,1.2,-3.8,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,16.096,30.9500114,423.1896572,55.446196,14,Waypoint,
8010,3/16/2022 18:39,36.55903763,-89.07436538,56.430448,56.3976396,367.7762696,424.1739092,0,0,0.733221808,0.763254618,16,0,14.453,424.1739092,56.430448,0.223694,0.733221808,0,0,-0.671082,359.9,1.1,-3.7,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,16.096,30.9500114,424.1739092,56.430448,14,Waypoint,
8110,3/16/2022 18:39,36.55903762,-89.07436538,57.4147,57.3818916,367.7762696,425.1581612,0,0,0.734468527,0.765351074,16,0,14.506,425.1581612,57.4147,0.223694,0.734468527,0,0,-0.671082,359.9,1.2,-3.6,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,15.288,30.9500114,425.1581612,57.4147,14,Waypoint,
8210,3/16/2022 18:39,36.55903762,-89.07436539,58.398952,58.3661436,367.7762696,426.1424132,0,0,0.731981651,0.767844513,16,0,14.506,426.1424132,58.398952,0.223694,0.734468527,0,0,-0.671082,359.9,1.2,-3.5,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,15.288,30.9500114,426.1424132,58.398952,14,Waypoint,
8310,3/16/2022 18:39,36.55903761,-89.07436539,59.383204,59.3503956,367.7762696,427.1266652,0,0,0.730531519,0.772355668,16,0,14.506,427.1266652,59.383204,0.223694,0.734468527,0,0,-0.671082,359.9,1.2,-3.6,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,15.288,30.9500114,427.1266652,59.383204,14,Waypoint,
8410,3/16/2022 18:39,36.5590376,-89.07436538,60.367456,60.3346476,367.7762696,428.1109172,0,0,0.732572202,0.775121416,16,0,14.506,428.1109172,60.367456,0.223694,0.734468527,0,0,-0.671082,359.9,0.7,-3.8,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,15.288,30.9500114,428.1109172,60.367456,14,Waypoint,
8510,3/16/2022 18:39,36.55903763,-89.07436541,61.351708,61.3188996,367.7762696,429.0951692,0,0,0.726581388,0.785990839,16,0,14.506,429.0951692,61.351708,0.223694,0.734468527,0,0,-0.671082,359.9,0.3,-4,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,15.288,30.9500114,429.0951692,61.351708,14,Waypoint,
8610,3/16/2022 18:39,36.55903765,-89.07436547,62.33596,62.3031516,367.7762696,430.0794212,0,0.223694,0.707598448,0.808359606,16,0,14.506,430.0794212,62.33596,0.223694,0.734468527,0,0,-0.671082,359.9,0.8,-3.5,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,15.288,30.9500114,430.0794212,62.33596,14,Waypoint,
8710,3/16/2022 18:39,36.55903768,-89.07436559,63.648296,63.6154876,367.7762696,431.3917572,0,0.223694,0.675232961,0.84387798,16,0,14.506,431.3917572,63.648296,0.223694,0.734468527,0,0,-0.671082,359.9,1.4,-3.8,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-89.9,0,93,,,,,,,15.288,30.9500114,431.3917572,63.648296,14,Waypoint,
8810,3/16/2022 18:39,36.55903772,-89.07436574,64.632548,64.5997396,367.7762696,432.3760092,0,0.223694,0.63472443,0.889826144,16,0,14.506,432.3760092,64.632548,0.223694,0.734468527,0,0,-0.671082,359.9,2.1,-4.4,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-89.9,0,93,,,,,,,15.288,30.9500114,432.3760092,64.632548,14,Waypoint,
8910,3/16/2022 18:39,36.55903779,-89.07436595,65.6168,65.5839916,367.7762696,433.3602612,0,0.223694,0.58086616,0.956099112,16,0,14.506,433.3602612,65.6168,0.223694,0.734468527,0,0,-0.671082,359.9,2.5,-4.9,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-89.9,0,93,,,,,,,15.288,30.9500114,433.3602612,65.6168,14,Waypoint,
9010,3/16/2022 18:39,36.55903786,-89.07436616,66.601052,66.5682436,367.7762696,434.3445132,0,0.223694,0.528959991,1.024504626,16,0,14.506,434.3445132,66.601052,0.223694,0.734468527,0,0,-0.671082,359.9,2.9,-5.1,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-89.9,0,93,,,,,,,15.288,30.9500114,434.3445132,66.601052,14,Waypoint,
9110,3/16/2022 18:39,36.55903794,-89.07436637,67.585304,67.5524956,367.7762696,435.3287652,0,0.223694,0.484570225,1.090856334,16,0,14.506,435.3287652,67.585304,0.223694,0.734468527,0,0,-0.671082,359.9,2.9,-5.2,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-89.9,0,93,,,,,,,15.288,30.9500114,435.3287652,67.585304,14,Waypoint,
9210,3/16/2022 18:39,36.55903801,-89.07436655,68.569556,68.5367476,367.7762696,436.3130172,0,0.223694,0.45017718,1.14966211,16,0,14.506,436.3130172,68.569556,0.223694,0.734468527,0,0,-0.671082,359.9,2.9,-5.3,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-89.9,0,93,,,,,,,15.288,30.9500114,436.3130172,68.569556,14,Waypoint,
9310,3/16/2022 18:39,36.55903808,-89.07436673,69.553808,69.5209996,367.7762696,437.2972692,0,0.223694,0.419025604,1.209783503,16,0,14.506,437.2972692,69.553808,0.223694,0.734468527,0,0,-0.671082,359.9,2.7,-5.6,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,15.288,30.9500114,437.2972692,69.553808,14,Waypoint,
9410,3/16/2022 18:39,36.55903814,-89.07436692,70.53806,70.5052516,367.7762696,438.2815212,0,0.223694,0.392887152,1.267221169,16,0,14.506,438.2815212,70.53806,0.223694,0.734468527,0,0,-0.671082,359.9,3.2,-6.4,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-89.9,0,93,,,,,,,15.288,30.9500114,438.2815212,70.53806,14,Waypoint,
9510,3/16/2022 18:39,36.55903819,-89.0743671,71.522312,71.4895036,367.7762696,439.2657732,0,0.223694,0.372818253,1.323185738,16,0,14.506,439.2657732,71.522312,0.223694,0.734468527,0,0,-0.671082,359.9,2.5,-5.8,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-89.9,0,93,,,,,,,15.288,30.9500114,439.2657732,71.522312,14,Waypoint,
9610,3/16/2022 18:39,36.55903822,-89.07436726,72.17848,72.1456716,367.7762696,439.9219412,0,0.223694,0.354773633,1.371853718,16,0,14.506,439.9219412,72.17848,0.223694,0.734468527,0,0,-0.671082,359.9,2.9,-5,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-89.9,0,93,,,,,,,15.288,30.9500114,439.9219412,72.17848,14,Waypoint,
9710,3/16/2022 18:39,36.55903824,-89.07436744,73.162732,73.1299236,367.7762696,440.9061932,0,0.223694,0.340055785,1.427014481,16,0,14.506,440.9061932,73.162732,0.223694,0.734468527,0,0,-0.671082,359.9,3.1,-4.8,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-89.9,0,93,,,,,,,15.288,30.9500114,440.9061932,73.162732,14,Waypoint,
9810,3/16/2022 18:39,36.55903824,-89.07436744,73.162732,73.1299236,367.7762696,440.9061932,0,0.223694,0.340055785,1.427014481,16,0,14.506,440.9061932,73.162732,0.223694,0.734468527,0,0,-0.671082,359.9,3.1,-4.8,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-89.9,0,93,,,,,,,15.288,30.9500114,440.9061932,73.162732,14,Waypoint,
9910,3/16/2022 18:39,36.55903827,-89.07436761,74.146984,74.146984,367.7434612,441.8904452,0,0.223694,0.332723108,1.477664089,16,0,14.506,441.8904452,74.146984,0.223694,0.734468527,0,0,-0.671082,359.9,3.1,-5.3,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,15.288,30.9500114,441.8904452,74.146984,14,Waypoint,
10010,3/16/2022 18:39,36.55903827,-89.07436781,75.131236,75.131236,367.7434612,442.8746972,0,0.223694,0.327937018,1.535843225,16,0,14.506,442.8746972,75.131236,0.223694,0.734468527,0,0,-0.671082,359.9,3,-5.6,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-89.9,0,93,,,,,,,15.288,30.9500114,442.8746972,75.131236,14,Waypoint,
10110,3/16/2022 18:39,36.55903826,-89.07436798,76.115488,76.115488,367.7434612,443.8589492,0,0.223694,0.322948829,1.585593883,16,0,14.453,443.8589492,76.115488,0.223694,0.734468527,0,0,-0.671082,359.9,3.1,-5.3,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-89.9,0,93,,,,,,,14.794,30.9500114,443.8589492,76.115488,14,Waypoint,
10210,3/16/2022 18:39,36.55903821,-89.07436816,77.09974,77.09974,367.7434612,444.8432012,0,0.223694,0.318334328,1.640843228,16,0,14.453,444.8432012,77.09974,0.223694,0.734468527,0,0,-0.671082,359.9,3.3,-5.1,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-89.9,0,93,,,,,,,14.794,30.9500114,444.8432012,77.09974,14,Waypoint,
10310,3/16/2022 18:39,36.55903816,-89.07436832,78.083992,78.083992,367.7434612,445.8274532,0,0,0.315309065,1.690462653,16,0,14.453,445.8274532,78.083992,0.223694,0.734468527,0,0,-0.671082,359.9,3.5,-5,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,14.794,30.9500114,445.8274532,78.083992,14,Waypoint,
10410,3/16/2022 18:39,36.55903811,-89.07436848,79.068244,79.068244,367.7434612,446.8117052,0,0,0.321854013,1.742723153,16,0,14.453,446.8117052,79.068244,0.223694,0.734468527,0,0,-0.671082,359.9,3.4,-4.6,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,14.794,30.9500114,446.8117052,79.068244,14,Waypoint,
10510,3/16/2022 18:39,36.55903805,-89.07436861,80.052496,80.052496,367.7434612,447.7959572,0,0,0.329589906,1.785843233,16,0,14.453,447.7959572,80.052496,0.223694,0.734468527,0,0,-0.671082,359.9,3.4,-4.3,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-89.9,0,93,,,,,,,14.794,30.9500114,447.7959572,80.052496,14,Waypoint,
10610,3/16/2022 18:39,36.559038,-89.07436875,81.036748,81.036748,367.7434612,448.7802092,0,0,0.345091875,1.830928536,16,0,14.453,448.7802092,81.036748,0.223694,0.734468527,0,0,-0.671082,359.9,3.4,-4.4,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,14.794,30.9500114,448.7802092,81.036748,14,Waypoint,
10710,3/16/2022 18:39,36.55903794,-89.07436885,82.021,82.021,367.7434612,449.7644612,0,0,0.353687675,1.866148354,16,0,14.453,449.7644612,82.021,0.223694,0.734468527,0,0,-0.671082,359.9,3.5,-3.8,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-89.9,0,93,,,,,,,14.794,30.9500114,449.7644612,82.021,14,Waypoint,
10810,3/16/2022 18:39,36.5590379,-89.07436895,83.005252,83.005252,367.7434612,450.7487132,0,0,0.372716547,1.900482344,16,0,14.453,450.7487132,83.005252,0.223694,0.734468527,0,0,-0.671082,359.9,3.4,-3.8,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,14.794,30.9500114,450.7487132,83.005252,14,Waypoint,
10910,3/16/2022 18:39,36.55903789,-89.07436903,83.989504,83.989504,367.7434612,451.7329652,0,0,0.389645682,1.922677227,16,0,14.453,451.7329652,83.989504,0.223694,0.734468527,0,0,-0.671082,359.9,2.9,-4.6,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,14.794,30.9500114,451.7329652,83.989504,14,Waypoint,
11010,3/16/2022 18:39,36.55903789,-89.07436911,84.973756,84.973756,367.7434612,452.7172172,0,0,0.411167992,1.947559117,16,0,14.453,452.7172172,84.973756,0.223694,0.734468527,0,0,-0.671082,359.9,2.6,-5,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,14.794,30.9500114,452.7172172,84.973756,14,Waypoint,
11110,3/16/2022 18:39,36.55903787,-89.07436918,85.958008,85.958008,367.7434612,453.7014692,0,0,0.424835972,1.966594551,16,0,14.506,453.7014692,85.958008,0.223694,0.734468527,0,0,-0.671082,359.9,3,-5,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,14.138,30.9500114,453.7014692,85.958008,14,Waypoint,
11210,3/16/2022 18:39,36.55903785,-89.07436924,86.94226,86.94226,367.7434612,454.6857212,0,0,0.438054476,1.985216599,16,0,14.506,454.6857212,86.94226,0.223694,0.734468527,0,0,-0.671082,359.9,2.9,-5.1,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,14.138,30.9500114,454.6857212,86.94226,14,Waypoint,
11310,3/16/2022 18:39,36.55903782,-89.07436925,87.926512,87.926512,367.7434612,455.6699732,0,0,0.436466549,1.998287466,16,0,14.506,455.6699732,87.926512,0.223694,0.734468527,0,0,-0.671082,359.9,2.5,-4.5,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-89.9,0,93,,,,,,,14.138,30.9500114,455.6699732,87.926512,14,Waypoint,
11410,3/16/2022 18:39,36.55903779,-89.07436927,88.910764,88.910764,367.7434612,456.6542252,0,0,0.437647652,2.012201508,16,0,14.506,456.6542252,88.910764,0.223694,0.734468527,0,0,-0.671082,359.9,3,-3.9,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,14.138,30.9500114,456.6542252,88.910764,14,Waypoint,
11510,3/16/2022 18:39,36.55903776,-89.07436926,89.895016,89.895016,367.7434612,457.6384772,0,0,0.432349095,2.022378674,16,0,14.506,457.6384772,89.895016,0.223694,0.734468527,0,0,-0.671082,359.9,2.8,-4.1,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,14.138,30.9500114,457.6384772,89.895016,14,Waypoint,
11610,3/16/2022 18:39,36.55903774,-89.07436927,91.207352,91.207352,367.7434612,458.9508132,0,0,0.433143058,2.031059776,16,0,14.506,458.9508132,91.207352,0.223694,0.734468527,0,0,-0.671082,359.9,2.4,-4.3,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,14.138,30.9500114,458.9508132,91.207352,14,Waypoint,
11710,3/16/2022 18:39,36.55903771,-89.07436927,92.191604,92.191604,367.7434612,459.9350652,0,0,0.429229016,2.041102428,16,0,14.506,459.9350652,92.191604,0.223694,0.734468527,0,0,-0.671082,359.9,2.5,-4.2,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,14.138,30.9500114,459.9350652,92.191604,14,Waypoint,
11810,3/16/2022 18:39,36.55903766,-89.07436928,93.175856,93.175856,367.7434612,460.9193172,0,0,0.428093846,2.058320276,16,0,14.506,460.9193172,93.175856,0.223694,0.734468527,0,0,-0.671082,359.9,2.5,-4.3,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,14.138,30.9500114,460.9193172,93.175856,14,Waypoint,
11910,3/16/2022 18:39,36.55903763,-89.07436925,94.160108,94.160108,367.7434612,461.9035692,0,0,0.416876654,2.073782875,16,0,14.506,461.9035692,94.160108,0.223694,0.734468527,0,0,-0.671082,359.9,2.4,-4.1,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,14.138,30.9500114,461.9035692,94.160108,14,Waypoint,
12010,3/16/2022 18:39,36.55903761,-89.07436921,95.14436,95.14436,367.7434612,462.8878212,0,0,0.403024947,2.088195605,16,0,14.506,462.8878212,95.14436,0.223694,0.734468527,0,0,-0.671082,359.9,2.2,-4.5,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,14.138,30.9500114,462.8878212,95.14436,14,Waypoint,
12110,3/16/2022 18:39,36.55903761,-89.07436915,96.128612,96.128612,367.7434612,463.8720732,0,0,0.385124684,2.106788125,16,0,14.506,463.8720732,96.128612,0.223694,0.734468527,0,0,-0.671082,359.9,1.9,-4.8,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,14.196,30.9500114,463.8720732,96.128612,14,Waypoint,
12210,3/16/2022 18:39,36.55903762,-89.07436909,97.112864,97.112864,367.7434612,464.8563252,0,0,0.370334658,2.122903611,16,0,14.506,464.8563252,97.112864,0.223694,0.734468527,0,0,-0.671082,359.9,1.9,-4.8,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,14.196,30.9500114,464.8563252,97.112864,14,Waypoint,
12310,3/16/2022 18:39,36.55903765,-89.07436903,98.097116,98.097116,367.7434612,465.8405772,0,0,0.354337282,2.145177234,16,0,14.506,465.8405772,98.097116,0.223694,0.734468527,0,0,-0.671082,359.9,1.8,-5,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,14.196,30.9500114,465.8405772,98.097116,14,Waypoint,
12410,3/16/2022 18:39,36.55903765,-89.07436895,99.081368,99.081368,367.7434612,466.8248292,0,0,0.333307097,2.167185109,16,0,14.506,466.8248292,99.081368,0.223694,0.734468527,0,0,-0.671082,359.9,1.7,-5.6,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,14.196,30.9500114,466.8248292,99.081368,14,Waypoint,
12510,3/16/2022 18:39,36.55903764,-89.07436886,100.06562,100.06562,367.7434612,467.8090812,0,0,0.308444564,2.192395083,16,0,14.506,467.8090812,100.06562,0.223694,0.734468527,0,0,-0.671082,359.9,1.8,-5.8,0,0,1024,1024,1024,1024,0,0,0,0,254.5,-90,0,93,,,,,,,14.196,30.9500114,467.8090812,100.06562,14,Waypoint,
